,time,train_loss,epochs
175,1554918560.284536,0.6027020773579997,35
176,1554918583.177929,0.5889330852416254,35
177,1554918605.620802,0.604532737885752,35
178,1554918653.189999,0.5756137813291242,36
179,1554918676.156245,0.5794280517485834,36
180,1554918698.874538,0.5622359937237155,36
181,1554918721.568065,0.5530251206890229,36
182,1554918744.526781,0.539977410147267,36
183,1554918792.406419,0.5405629373365833,37
184,1554918815.190835,0.5537944445686955,37
185,1554918837.904714,0.5459614963300766,37
186,1554918860.612561,0.530533088791755,37
187,1554918883.525125,0.5466045343106792,37
188,1554918931.498017,0.5290675220950958,38
189,1554918954.541833,0.5620804563645394,38
190,1554918977.39146,0.5662070926158659,38
191,1554919000.24272,0.5307552487619461,38
192,1554919023.153242,0.5498454484247393,38
193,1554919071.147775,0.5328332022313149,39
194,1554919094.07657,0.5257303935866202,39
195,1554919116.826839,0.49695880470737336,39
196,1554919139.532389,0.4930160276351436,39
197,1554919162.164141,0.4928992304109758,39
198,1554919210.075702,0.4895814272665208,40
199,1554919232.637689,0.4872339454389388,40
200,1554919255.700738,0.48724154503114764,40
201,1554919278.41218,0.48197197241167866,40
202,1554919301.080101,0.47161032307532524,40
203,1554919351.023165,0.47824790977662607,41
204,1554919373.498215,0.4611732978974619,41
205,1554919395.872829,0.4909420282610001,41
206,1554919418.030378,0.479427654897013,41
207,1554919440.700674,0.4927123121676906,41
208,1554919490.230658,0.5045958613195727,42
209,1554919513.264832,0.468110692116522,42
210,1554919535.963622,0.47078260875517325,42
211,1554919558.714508,0.4752655385002013,42
212,1554919581.246738,0.4560607316032533,42
213,1554919628.830774,0.45007375267244154,43
214,1554919651.480961,0.47047806362951955,43
215,1554919674.064076,0.46138772272294565,43
216,1554919696.938477,0.45873546311932223,43
217,1554919719.499293,0.4403747099061166,43
218,1554919767.239091,0.4306909038174537,44
219,1554919790.495221,0.4511503202299918,44
220,1554919813.382163,0.42841624444530857,44
221,1554919836.076809,0.45678930897866526,44
222,1554919858.733318,0.43336818199003896,44
223,1554919906.422118,0.4211635406940214,45
224,1554919929.373361,0.4357472244770296,45
225,1554919952.126294,0.4146616180096903,45
226,1554919974.761785,0.40474679873835656,45
227,1554919997.478962,0.40513732644819445,45
228,1554920045.202608,0.4069494316654821,46
229,1554920068.133381,0.41115021513354394,46
230,1554920091.034162,0.3927921768157713,46
231,1554920113.877256,0.4111877554847348,46
232,1554920136.71895,0.3987279822749476,46
233,1554920184.212831,0.39715055400325405,47
234,1554920206.775902,0.39690619034151875,47
235,1554920229.593343,0.39299257339969756,47
236,1554920252.50907,0.39922835077008895,47
237,1554920275.178347,0.40770842375293853,47
238,1554920322.764793,0.39899351519923054,48
239,1554920345.521299,0.4000839100730035,48
240,1554920368.34084,0.38517187007011905,48
241,1554920390.953215,0.39021123993781304,48
242,1554920413.616763,0.3896505409671414,48
243,1554920461.689936,0.39774794540097635,49
244,1554920484.440905,0.38667775738623833,49
245,1554920507.082911,0.37178121555236077,49
246,1554920529.801261,0.385787985978588,49
247,1554920552.588477,0.3696295080646392,49
248,1554920600.498572,0.39658175745318014,50
249,1554920623.042892,0.42727402621699917,50
250,1554920645.671976,0.41664405984263264,50
251,1554920668.422227,0.39008139891009175,50
252,1554920691.167084,0.38625676785745927,50
253,1554920739.10625,0.4041269171622492,51
254,1554920761.850202,0.37501680850982666,51
255,1554920784.585896,0.3819148559724131,51
256,1554920807.298943,0.36918672342454234,51
257,1554920830.189493,0.37461255538848137,51
258,1554920878.091103,0.3801221097669294,52
259,1554920901.133737,0.37809505962556406,52
260,1554920923.830928,0.3653101844172324,52
261,1554920946.520408,0.34628792828129185,52
262,1554920969.37252,0.3692660120225722,52
263,1554921017.409345,0.36289065307186497,53
264,1554921040.156454,0.3515434774660295,53
265,1554921062.902513,0.36687167421463995,53
266,1554921085.599016,0.3579821788495587,53
267,1554921108.089484,0.3561341224178191,53
268,1554921155.894697,0.37673433076950813,54
269,1554921178.638476,0.3629849726153958,54
270,1554921201.506416,0.3329884313767956,54
271,1554921224.228104,0.34789929562999355,54
272,1554921246.9355,0.3571574514912021,54
273,1554921294.805278,0.35839428247944,55
274,1554921317.565372,0.34318724274635315,55
275,1554921340.431767,0.35950198769569397,55
276,1554921363.271706,0.3450371738403074,55
277,1554921386.027391,0.3296215130436805,55
278,1554921433.815912,0.3274867053954832,56
279,1554921456.725528,0.3434141931995269,56
280,1554921479.455737,0.32513024633930576,56
281,1554921502.333729,0.35068559838879493,56
282,1554921525.300788,0.33596235513687134,56
283,1554921573.028279,0.327073109726752,57
284,1554921595.795167,0.3454659523502473,57
285,1554921618.569674,0.3237738013267517,57
286,1554921641.401756,0.32129009019943977,57
287,1554921663.950873,0.3237311128647097,57
288,1554921711.758786,0.31461098597895715,58
289,1554921734.562285,0.32352140353571984,58
290,1554921757.43265,0.31778068696298906,58
291,1554921780.363533,0.3258097710147981,58
292,1554921802.813052,0.3311521805101825,58
293,1554921850.924009,0.32422022088881464,59
294,1554921873.73988,0.32648191240526014,59
295,1554921896.565631,0.32617796332605425,59
296,1554921919.211955,0.3240900078127461,59
297,1554921941.834896,0.30921037831614095,59
298,1554921989.754909,0.3427848344849002,60
299,1554922012.687948,0.33313551256733553,60
300,1554922035.377754,0.32091686994798724,60
301,1554922058.123142,0.31979674677694997,60
302,1554922080.672083,0.31898587269167744,60
303,1554922131.369094,0.32123081338021064,61
304,1554922153.777652,0.3305104624840521,61
305,1554922176.072872,0.3072291545329555,61
306,1554922198.609684,0.3005900171495253,61
307,1554922220.809864,0.2986286570948939,61
308,1554922268.71908,0.317579984664917,62
309,1554922291.493643,0.2972738694760107,62
310,1554922314.096592,0.3047658012759301,62
311,1554922336.850814,0.29247560135779843,62
312,1554922384.14112,0.30118632797271977,63
313,1554922406.795286,0.2874968571047629,63
314,1554922429.567012,0.28534175215228913,63
315,1554922452.138195,0.29455652160029255,63
316,1554922474.735303,0.2920330935908902,63
317,1554922522.255022,0.2916124818786498,64
318,1554922544.787556,0.27786236520736446,64
319,1554922567.324287,0.2820496299574452,64
320,1554922589.864233,0.2927294647501361,64
321,1554922612.609493,0.2996216113528898,64
322,1554922660.253493,0.2790270976481899,65
323,1554922683.405228,0.27321850340212545,65
324,1554922706.356226,0.2724742245289587,65
325,1554922729.147043,0.2743708885485126,65
326,1554922751.663811,0.2744548291929306,65
327,1554922799.523263,0.3003227234848084,66
328,1554922822.215914,0.28001531333692614,66
329,1554922844.889367,0.2848060073391084,66
330,1554922867.414587,0.26597956255558997,66
331,1554922890.160355,0.26626479625701904,66
332,1554922937.707815,0.26896350710622724,67
333,1554922960.509072,0.25684474552831343,67
334,1554922983.405418,0.267782729960257,67
335,1554923006.14468,0.26081117747291443,67
336,1554923028.784176,0.26000115515724304,67
337,1554923076.380346,0.2624136507511139,68
338,1554923099.232658,0.2678338327715474,68
339,1554923122.267574,0.2567331007411403,68
340,1554923145.356097,0.26972158878080305,68
341,1554923167.996029,0.26540317843037264,68
342,1554923215.551138,0.28307132711333616,69
343,1554923238.581163,0.2721513428034321,69
344,1554923261.401227,0.27000418113123986,69
345,1554923284.196949,0.2711669826699841,69
346,1554923306.80344,0.2830976454481002,69
347,1554923354.827972,0.31851059150311256,70
348,1554923377.728783,0.28783656800946883,70
349,1554923400.579411,0.28274306174247493,70
350,1554923423.260244,0.27200871273394556,70
351,1554923445.947997,0.26180931012476644,70
352,1554923493.710431,0.26416080949767945,71
353,1554923516.7744,0.263351367846612,71
354,1554923539.425686,0.27312801489906924,71
355,1554923562.197496,0.27996823576188856,71
356,1554923584.956211,0.2633667727631907,71
357,1554923632.310556,0.2514360345179035,72
358,1554923655.252817,0.24698773170671157,72
359,1554923678.058229,0.24585642641590488,72
360,1554923700.865777,0.2581149363710034,72
361,1554923723.270106,0.2587234180781149,72
362,1554923770.841131,0.27701437857843214,73
363,1554923793.488866,0.26542222980530034,73
364,1554923816.349822,0.287893348163174,73
365,1554923839.072373,0.2677363873489441,73
366,1554923861.648474,0.27805866060718415,73
367,1554923909.292091,0.2509552110587397,74
368,1554923932.247928,0.2728296494291675,74
369,1554923954.992765,0.2751826826603182,74
370,1554923978.114756,0.2788654719629595,74
371,1554924000.882803,0.25381669354054237,74
372,1554924048.528558,0.2643303611586171,75
373,1554924071.197024,0.27845737145793054,75
374,1554924093.924386,0.2641966506358116,75
375,1554924116.866378,0.2672183850119191,75
376,1554924139.438402,0.25302993818636865,75
377,1554924187.203577,0.25971404006404264,76
378,1554924209.945139,0.27405064048305633,76
379,1554924232.61656,0.24964973618907313,76
380,1554924255.350315,0.2595894851030842,76
381,1554924278.101996,0.24417342533988337,76
382,1554924325.712897,0.25257758940419844,77
383,1554924348.397129,0.24940066279903536,77
384,1554924371.247582,0.24304678170911728,77
385,1554924393.958317,0.23213736857137374,77
386,1554924416.58419,0.2407887404964816,77
387,1554924464.520099,0.2263974989614179,78
388,1554924487.269013,0.24705573579957407,78
389,1554924510.555411,0.23675346999399124,78
390,1554924533.343472,0.23700590095212382,78
391,1554924556.234568,0.2303862533261699,78
392,1554924603.77091,0.23264782659469113,79
393,1554924626.790146,0.23699019897368648,79
394,1554924649.523895,0.23617609854667418,79
395,1554924672.206048,0.2485786642759077,79
396,1554924695.035662,0.24089886776862607,79
397,1554924742.80314,0.2361642276087115,80
398,1554924765.658069,0.23302056231806356,80
399,1554924788.481512,0.2387618124485016,80
400,1554924811.274963,0.261002994833454,80
401,1554924834.171296,0.259466455828759,80
402,1554924884.511464,0.2584638057216521,81
403,1554924907.009688,0.2651954033682423,81
404,1554924929.448974,0.24807673836908034,81
405,1554924952.10806,0.2544120881826647,81
406,1554924974.880283,0.24763155416134866,81
407,1554925024.233641,0.24292853955299623,82
408,1554925047.065864,0.25759516656398773,82
409,1554925069.942278,0.25843243973870433,82
410,1554925092.838957,0.24306792068865993,82
411,1554925115.436202,0.24787862310486455,82
412,1554925163.29142,0.253330074971722,83
413,1554925185.994139,0.24621783100789593,83
414,1554925208.821343,0.25407512437912727,83
415,1554925231.489292,0.24140482083443673,83
416,1554925254.098999,0.2528340431951707,83
417,1554925301.507125,0.24881719821883785,84
418,1554925324.401328,0.2458521762201863,84
419,1554925346.916189,0.24526276655735507,84
420,1554925369.492391,0.23082599236119178,84
421,1554925392.062383,0.22772911912010563,84
422,1554925439.597484,0.24529068171977997,85
423,1554925462.213912,0.25616868897791834,85
424,1554925484.974595,0.2608177637861621,85
425,1554925507.666084,0.24909995592409565,85
426,1554925530.327874,0.2473083599921196,85
427,1554925577.821623,0.2398722690920676,86
428,1554925600.486104,0.2403731644153595,86
429,1554925623.353629,0.24348248877832968,86
430,1554925646.072884,0.25974998839439883,86
431,1554925668.753918,0.2558378726243973,86
432,1554925716.431236,0.2434386457166364,87
433,1554925739.369981,0.24701695624859102,87
434,1554925762.051033,0.24928818979570944,87
435,1554925784.690047,0.23731742895418598,87
436,1554925807.322791,0.23251820139346585,87
437,1554925854.935207,0.2507115241981322,88
438,1554925877.543733,0.2444426922067519,88
439,1554925900.294294,0.24206482066262153,88
440,1554925923.028139,0.23232952289042935,88
441,1554925945.691217,0.24163454098086204,88
442,1554925993.660903,0.2371837588087205,89
443,1554926016.282061,0.22962625132453057,89
444,1554926039.073501,0.22444937065724405,89
445,1554926061.718888,0.21818620831735672,89
446,1554926084.130326,0.21748117333458317,89
447,1554926131.872845,0.20989285505587055,90
448,1554926154.875711,0.2218980197944949,90
449,1554926177.80937,0.20703807184773107,90
450,1554926200.435671,0.20971594991222506,90
451,1554926223.067546,0.20613957412781253,90
452,1554926270.751672,0.2166802902375498,91
453,1554926293.468535,0.21754207293833455,91
454,1554926316.061924,0.21058974150688417,91
455,1554926339.000042,0.20179998393981688,91
456,1554926361.633527,0.20130708188779892,91
457,1554926409.247366,0.21699483452304716,92
458,1554926432.130957,0.2069342828566028,92
459,1554926454.845599,0.20761537936425978,92
460,1554926477.485028,0.2139989613525329,92
461,1554926500.037002,0.21698206518926927,92
462,1554926547.933407,0.22070468769919488,93
463,1554926570.462995,0.21700547827828315,93
464,1554926593.262699,0.20508292605800013,93
465,1554926616.136268,0.2261806764910298,93
466,1554926663.81086,0.21822843388203653,94
467,1554926686.523592,0.23283607152200514,94
468,1554926709.400405,0.22192811725601072,94
469,1554926732.124185,0.226388894742535,94
470,1554926754.781856,0.2194768839305447,94
471,1554926802.405609,0.2368954357600981,95
472,1554926825.180053,0.2291067881930259,95
473,1554926847.774882,0.24655792069050572,95
474,1554926870.447667,0.26430677550454296,95
475,1554926893.124627,0.24537798810389735,95
476,1554926940.563154,0.2542195310515742,96
477,1554926963.52972,0.2375959571330778,96
478,1554926986.272891,0.24665492917260817,96
479,1554927008.802388,0.22097464578766976,96
480,1554927031.434921,0.21621346569830371,96
481,1554927079.186345,0.21398675682083254,97
482,1554927101.738072,0.2099256650094063,97
483,1554927124.409538,0.20988646726454457,97
484,1554927147.263307,0.21662746610180025,97
485,1554927169.902797,0.22292210546232039,97
486,1554927217.579409,0.2092686507009691,98
487,1554927240.303022,0.2180074631206451,98
488,1554927262.978408,0.21147875776213984,98
489,1554927285.482541,0.23274492063829977,98
490,1554927308.082213,0.20975879267338784,98
491,1554927355.663921,0.22282144907982118,99
492,1554927378.399274,0.22205158491288463,99
493,1554927401.15702,0.21887980209242913,99
494,1554927423.7318,0.20582345368400698,99
495,1554927446.406387,0.21477210617834522,99
